customer_id,credit_lines_outstanding,loan_amount_o,total_debt_o,income,years_employed,kkb_score,default
5508848,5,3228.144785,13093.86632,43590.74564,4,694,1
2093945,0,4931.345888,4043.980858,95895.17466,2,47,0
5249299,1,2833.586943,4216.216782,44499.45051,5,1805,0
8055820,0,5105.517048,9301.570118,95904.29406,3,480,0
8360516,4,3059.248038,13000.90382,52623.35317,4,28,1
7252241,0,3619.843421,6323.538526,60673.63647,3,718,0
7710831,0,2385.729817,3884.198742,40419.82487,3,172,0
1593548,5,4487.905039,18516.44203,68300.37964,5,1361,1
4072406,4,3545.403593,10509.88654,48706.70837,5,205,1
6888252,0,5874.878723,5554.568362,106104.9775,3,916,0
8205193,2,5312.066088,13723.03849,76592.87984,4,1045,0
6245641,0,1736.329373,361.4728003,36147.28003,6,1429,0
8682855,0,2109.378982,1879.612424,38337.26698,3,1853,0
3457574,0,4720.861857,3775.389688,83865.13346,5,23,0
2381429,5,4635.570582,22970.25293,73307.91282,4,1157,1
1777424,3,2240.88953,8931.013541,41527.24383,3,555,1
6244141,3,5249.366037,15780.8008,73974.2001,3,1333,1
6986660,0,4997.622544,5129.976169,100328.9562,5,210,0
3567807,1,1476.100275,3904.754506,33499.53472,5,1013,0
8052914,0,2186.597616,2290.223803,48158.3522,7,1438,0
7652550,0,3672.985889,1278.844877,52399.01135,4,651,0
4241201,0,2967.348311,3767.05805,59817.24291,4,929,0
3149067,2,3373.10255,8430.477376,65618.87759,5,1521,0
7680855,1,3590.688286,5578.053344,66487.53905,5,434,0
7042631,0,5648.893108,7053.580925,100574.064,6,1884,0
2537074,3,5873.943948,16739.26788,84222.56985,3,1441,1
3296121,5,4913.596224,17860.00427,66077.78447,3,95,1
5373699,5,4775.099192,19690.09735,75842.65529,3,1609,1
5600293,0,3741.381983,2842.012942,49131.38611,5,299,0
2493628,4,3556.098526,14664.85654,56178.53179,1,29,1
9537817,0,1784.138199,2104.718448,32923.45373,4,1021,0
4497839,0,1731.785141,1839.916305,29015.95045,3,1695,0
4431767,4,4139.148423,12119.07236,61895.46746,5,1554,1
1544791,1,3177.635691,3520.766801,52839.05906,8,152,0
8881645,5,5681.071548,28438.5315,85304.12392,4,790,1
3116295,1,1040.147197,1899.244212,18139.11924,5,1589,0
9882500,1,2897.61138,6726.615644,56967.27884,6,1131,0
5464154,5,1930.869783,12045.28775,45800.7167,7,1468,1
8873656,3,5412.229237,20893.77433,100756.3218,4,360,0
2612096,0,4781.329847,3038.32016,67197.20356,4,1634,0
2492794,0,4105.612488,6572.384556,81302.87422,3,450,0
8210023,0,6856.608109,2750.612932,86938.58969,3,1126,0
8376923,0,3210.433353,3268.230568,47043.38156,4,1666,0
5887840,1,6463.780195,6438.339412,81089.11314,6,1490,0
1289344,2,2511.92705,6217.568274,52836.107,8,975,0
9493507,1,4221.165524,7280.355126,69366.31889,5,837,0
4539716,0,5442.512028,3328.084036,72788.77071,2,1280,0
9423859,2,920.4571448,3053.526926,24953.45754,6,1208,0
8836599,0,2644.712395,3656.655483,49785.68905,5,114,0
8663408,0,3086.713587,3291.193513,45632.68791,5,724,0
7198769,1,3897.154042,7344.823814,81286.5835,5,1877,0
7059255,1,5683.756217,6952.306341,71509.49391,5,1430,0
5794663,0,4326.685339,1038.034958,68275.12663,3,833,0
1223010,0,2852.558695,1842.630424,47951.67647,4,1435,0
4490775,1,3198.696052,6150.48927,59305.74047,6,289,0
7574871,1,4481.724106,5857.960227,64968.46508,5,609,0
8310671,4,5132.544753,19413.63097,81740.39215,4,1537,1
6036095,1,4169.875772,7818.032131,79763.21323,7,730,0
7386024,0,3038.846967,3853.188119,54680.5292,4,1643,0
1195700,4,7946.101294,33840.34674,119267.036,3,87,1
5215647,0,4924.677623,3390.086272,72917.29324,4,1540,0
5569525,0,5633.218061,3338.468839,76416.23381,4,1246,0
9032358,0,4916.993466,5122.797958,74280.4459,6,1275,0
3799465,5,1992.516152,11385.13317,41590.87869,4,1858,1
3069531,2,2391.604604,4226.474022,49928.51709,8,1431,0
4171408,1,4108.806401,6340.340024,64814.4287,5,1654,0
2533523,1,4915.085018,7607.121153,68230.36494,3,1640,0
6025816,5,5129.105334,18364.6733,67340.38896,3,265,1
6785233,0,3829.841552,5258.24932,73125.50468,6,663,0
8210077,4,3841.367716,13836.39756,55026.17766,0,1597,1
9747948,0,2439.052377,5306.977448,68193.15135,5,669,0
1662448,4,4922.623098,18898.45083,73887.05212,3,308,1
3225308,0,4210.572826,3139.359091,69895.10468,5,658,0
3706410,1,5842.312836,9092.064373,94621.85452,5,178,0
3247033,2,2410.959705,4442.364482,40848.98877,7,1241,0
8445538,0,2013.737186,3817.062471,36714.9348,4,1310,0
2255489,1,4085.839979,7120.685129,68288.91419,5,644,0
1267646,0,3704.853452,4759.09711,54008.8615,4,1261,0
8745071,0,4318.168865,5733.180183,68765.02302,3,1803,0
9653664,0,3036.45307,2435.787228,48237.34002,7,277,0
3037577,0,3848.604437,3399.18134,59510.62322,3,50,0
3995698,0,1291.864903,1395.42551,16667.18349,4,969,0
5528606,0,5085.757301,10407.64028,100196.7763,4,304,0
5733535,1,3074.085278,8558.914095,86768.0682,5,546,0
9917851,1,6639.015996,9722.314393,92187.80777,5,1330,0
4637381,0,4336.717742,3942.239218,82699.64684,5,1470,0
1109268,0,4369.135637,1675.694388,81686.83379,4,433,0
4804811,3,3997.475735,14337.05849,68888.12348,3,235,0
6008374,1,5187.738505,8158.961361,86006.49274,5,1020,0
5652007,0,6259.442011,6521.375768,91702.0046,4,74,0
5610600,0,1980.211157,3042.284581,37479.64349,4,976,0
9303548,0,4695.228454,6794.118433,74982.52373,3,101,0
8267025,1,3652.053773,5209.263029,55808.41383,6,1457,0
3265368,3,3311.524905,15610.45432,77575.55722,3,658,1
4197533,0,5848.034822,7176.55529,82449.83447,3,275,0
7008239,5,6551.244818,21609.46259,78814.80503,2,1349,1
4693071,3,2778.117505,9956.31397,50865.04066,4,90,1
4855618,0,1444.66221,1385.137622,22915.76251,6,58,0
2511441,4,4604.211758,18276.90247,79921.19236,9,437,0
3289316,0,5845.836638,7541.19482,90290.8511,3,1614,0
7667336,1,3736.110023,5672.595471,66462.59824,5,1529,0
8586379,1,3016.343299,4151.34432,44109.06386,5,469,0
8062379,4,2572.783724,10407.20295,41163.1508,1,1846,1
3770500,0,5142.414714,761.6872417,76168.72417,1,1507,0
2229969,0,4012.513302,6836.86605,86590.02423,4,1163,0
2437251,0,3431.517056,2546.117341,56501.83141,6,485,0
4541113,0,3541.252389,4255.36865,65201.48527,6,770,0
5659797,5,3611.806535,22685.48062,74110.21817,4,1769,1
9036144,3,4205.418883,17061.43768,78010.1618,5,1253,0
9089447,0,7511.004691,1041.519284,104151.9284,5,37,0
1024365,5,8841.92363,32644.92158,115203.1519,2,1533,1
7368041,1,7022.479312,10965.22867,95880.5954,5,766,0
3688831,2,5069.656018,13280.10606,94522.49206,5,1113,0
2780218,1,6593.952318,10160.66512,95905.57973,7,1900,0
5995380,0,1856.370394,1751.874991,31831.35152,6,678,0
1305218,0,4523.547269,3208.074197,68135.5937,4,1705,0
4006844,0,4584.074704,5412.701001,70406.8263,3,1409,0
5970012,4,2973.314485,12188.76531,54183.82056,6,132,1
3448406,0,3220.154013,1136.828632,46104.50037,1,812,0
6340529,1,2764.271397,4060.23378,46096.94172,7,614,0
5140336,2,2728.174595,6733.921783,36955.5173,3,1462,0
8194666,1,5100.064701,10651.15939,93650.11302,6,592,0
2633707,1,4443.586752,10177.33018,87238.31376,5,1579,0
1513927,1,2089.461288,5343.684776,52011.20673,6,1417,0
5766626,0,3788.258635,6870.009677,75869.91573,3,825,0
3312053,0,1735.26965,3547.879996,36903.75956,2,525,0
7360262,0,3632.328416,2883.143424,64228.98294,5,193,0
1839574,1,2319.956966,5641.494013,45207.43242,6,369,0
6177653,1,4088.863146,7941.186275,71828.84737,6,1035,0
9908504,1,4035.816426,5243.844843,61732.80654,5,44,0
1837983,0,7223.682556,7276.828673,112710.2906,5,57,0
3716375,0,4165.313147,3279.303037,56894.93533,3,948,0
8599676,3,7559.689099,19209.35689,100536.0285,4,1091,0
5802081,0,4102.817917,4036.243582,82585.1651,6,490,0
2574800,0,3488.110185,3589.720159,47227.27496,5,1360,0
2918168,0,5519.987638,6544.9387,79649.3234,2,257,0
7883307,0,3820.658097,4219.972201,55232.63804,3,1313,0
8748054,0,3050.991185,4506.17482,52237.68755,3,1639,0
4245085,0,6649.154512,9655.650462,106342.0921,4,1196,0
5264495,0,4517.227672,4483.203033,88573.60104,3,146,0
8044851,4,5552.339151,18749.47943,75733.99227,1,465,1
2592346,2,2638.428314,6992.09004,48354.96062,4,1023,0
2856455,1,4197.003898,4984.832235,64575.33136,6,1178,0
7969886,1,3533.190919,6329.689683,67270.90258,6,769,0
2679958,3,4843.807472,14716.02156,67207.88749,1,1064,1
7937304,0,3503.671111,3483.448066,52340.99315,6,569,0
5473232,0,5426.48653,4111.602036,123018.6131,6,1504,0
9910305,3,5821.052808,15217.72686,80280.03767,4,748,0
1296424,0,5021.799174,6011.51424,73373.25568,3,1670,0
9513590,5,6102.715859,27628.70017,98888.63099,3,439,1
3027675,1,4136.170572,6020.352519,66625.73116,6,1049,0
1315725,1,3053.07276,5902.999552,51885.41526,5,798,0
7516109,0,2734.908845,3423.400349,43734.87053,4,1273,0
5792753,0,4240.143954,3512.507156,80803.53995,6,1159,0
8536450,1,4005.449229,5277.092072,54281.01899,4,150,0
1975183,0,2665.789128,3496.41859,51885.86455,4,1694,0
1727068,1,3843.430126,4928.897055,54528.77476,7,12,0
6105241,0,680.8202739,139.8336899,13983.36899,4,583,0
8938698,2,4780.711783,14216.07428,76300.04616,3,456,0
4651867,1,5276.456773,10579.38011,76495.87985,3,881,0
8177654,1,3003.370183,4681.271121,50844.01385,7,1215,0
9155887,1,3435.821026,5302.365261,55317.33897,6,356,0
8827157,0,2788.541755,5014.621221,83298.98909,5,1459,0
5578016,5,4243.001942,22257.87889,73479.83901,5,853,1
7285856,0,2849.068155,898.4713185,42135.1012,5,549,0
5730994,4,2964.0035,12815.31018,56667.24521,4,1177,1
7067376,0,2337.459652,682.5005136,68250.05136,6,327,0
6103782,1,2735.122613,6810.814541,74876.30615,8,552,0
5725838,4,3130.987411,10439.08504,44104.95803,3,1515,1
4931273,0,2518.683521,2568.819519,42513.45623,5,1131,0
6875084,0,4790.014851,6560.984814,75907.68274,4,1662,0
7759892,5,5176.915602,22990.26543,82417.59227,2,756,1
9271986,3,4235.466634,13172.71118,81651.6029,5,695,0
6519056,5,1451.28038,5328.65409,20537.41608,5,1870,1
1904697,3,2669.65258,7511.787518,39076.15827,5,37,0
6287307,1,5093.164256,8545.838435,83110.7813,5,385,0
3841879,3,5846.758736,17440.30686,93194.8622,8,427,0
1241318,1,3975.136409,9023.635127,82516.69975,6,388,0
1652094,0,5679.450066,1504.51309,92398.04756,4,541,0
6321718,0,3037.853037,1081.595853,54977.93406,5,1666,0
9503245,2,6986.67503,11651.19074,110181.7667,5,1085,0
5550141,1,2817.744888,3513.984114,40718.92724,5,253,0
5007388,0,4701.883781,2217.305558,102031.8172,8,1440,0
1797944,0,5953.864559,7690.464471,114999.545,2,152,0
7078099,5,3865.24264,17689.88757,60037.26124,2,713,1
1499239,1,2487.986091,3499.422858,49389.59529,7,273,0
8570079,3,4119.955033,14756.16813,74362.76621,6,1163,0
8347651,4,4612.561768,21024.34476,82358.77443,3,635,1
9919001,1,8588.443204,8300.252221,117756.6562,6,279,0
3558535,2,4363.927182,9871.38671,81795.75442,7,849,0
2456041,1,4120.470548,7909.297158,70682.91706,6,1543,0
3695813,0,3939.431735,5526.880218,68730.09534,4,895,0
8195612,1,3847.370018,5766.426926,65458.6085,4,1518,0
2969400,2,7893.133514,16566.35982,109434.7555,3,586,0
8986805,0,6991.154304,7661.292875,88218.4196,4,1609,0
2387678,1,2772.141338,4639.955959,48953.78782,4,635,0
1439878,4,5070.668196,17447.55315,77753.87173,4,963,1
2974218,3,1491.583482,4895.885374,26231.9266,5,1364,0
7786814,0,4443.985367,5989.740016,82427.67147,5,1321,0
6420516,2,1346.027623,3846.960546,26667.79109,5,1115,0
4192527,0,4620.010036,2540.406445,73255.78316,4,454,0
6904335,5,6067.671938,23820.46338,85105.42619,3,902,1
6837370,5,4447.862427,19830.52592,66754.56264,2,1109,1
5992488,0,4466.216606,6705.298238,76761.51939,5,146,0
5626433,0,4846.706079,2566.988819,71462.59538,6,1486,0
1913440,5,1611.483787,7700.811384,27939.19084,2,230,1
3337680,2,4385.086951,9139.694684,63126.4656,4,445,0
5749274,0,5581.541308,9131.480155,86073.36827,3,567,0
2216992,2,2864.740514,7418.913462,43682.36948,3,1578,0
5282547,0,5204.411354,5736.445577,75444.8671,3,1643,0
2052524,5,2617.461371,18802.20482,68333.79706,3,1424,1
8085103,2,5916.908486,16110.16482,99094.40561,5,379,0
1929905,0,3601.618257,5612.91213,83464.6492,5,426,0
1832850,0,5778.073297,4301.086362,80799.93346,3,1462,0
6740109,2,4690.843493,14184.0362,86070.60013,3,1506,0
2984788,1,4017.711276,6938.703483,81821.63486,6,991,0
4162697,3,6240.40458,23015.42975,109505.6116,3,961,1
3828333,1,5209.89894,9728.146113,90157.31377,5,316,0
2949700,5,2762.789321,19831.7068,64736.02898,2,1063,1
7856036,0,4120.763117,2251.913147,73994.3669,3,1754,0
7226965,0,2523.86443,1290.899781,40763.38998,5,1284,0
3148989,1,5370.482231,10244.15709,90862.35326,5,1290,0
7181645,5,7110.394705,28424.25661,97049.56685,4,418,1
7421248,0,3172.109846,5298.305956,53018.39331,3,1834,0
5852514,2,3880.860174,9274.690256,64660.43325,4,1549,0
6205481,0,3289.243844,668.659002,66865.9002,7,345,0
9414619,0,4161.242609,5449.621161,79077.96651,4,669,0
5084914,1,2468.336583,3028.651083,33345.39387,6,275,0
4468727,0,4583.47265,733.5623359,73356.23359,5,942,0
5851008,1,3332.531145,5480.359936,68287.03714,9,1395,0
8522765,0,4031.575635,3267.059869,57131.82211,5,737,0
7386278,0,8017.832858,954.8966523,95489.66523,3,882,0
1676254,0,3933.94104,5536.201339,57556.18267,3,1821,0
5133497,0,4383.753338,4859.456962,70042.3368,7,632,0
7658479,0,3055.605549,7123.916725,90021.65453,5,1330,0
3015257,5,7169.758135,26076.57327,105633.9476,4,1833,1
9896025,4,5743.390107,18948.49818,84223.80768,5,951,1
8272972,0,3940.452189,3987.433852,95425.05648,4,403,0
8619383,0,4805.404254,4905.265198,64442.38471,4,1577,0
1735524,0,1110.342822,1803.816589,16981.19772,1,1887,0
6216981,1,3850.037948,5498.663395,65969.39592,8,1499,0
5750087,4,7662.449084,24388.68106,107335.7509,6,1038,1
6640893,1,4489.075505,8491.802343,81675.30468,5,1814,0
8652354,5,3977.111224,23193.66747,74550.40701,5,1310,1
4179605,0,3066.22022,4785.322325,55679.24335,4,29,0
5805808,0,8416.164869,13037.24404,116531.4546,4,1438,0
7115366,0,5585.857379,6199.848709,78970.86011,3,1104,0
7778693,5,4908.347386,22756.08197,82834.95301,3,1287,1
7933557,5,2647.716626,21883.18276,61588.19629,3,1381,1
4032426,5,4030.345645,21274.03655,61486.82951,5,1542,1
9984055,5,7358.580246,29358.09446,102867.3404,2,1757,1
1086599,5,1663.759733,7653.602005,29277.12686,3,1825,1
5432165,1,3671.386189,4589.318077,49180.80327,5,1797,0
6478909,5,5917.15657,25398.3824,90991.82837,3,220,1
1551736,1,3422.320648,8924.312159,84264.25157,7,1245,0
5060449,0,4962.75332,7813.358618,83420.31818,4,593,0
6362720,0,4191.635003,6146.433937,75888.65226,5,52,0
6468518,0,7865.328285,6735.600554,96493.94,4,1288,0
2071217,4,4300.956791,15595.16789,65513.85538,3,956,1
3497577,0,4706.510416,4914.287975,81985.55692,4,266,0
3202885,2,4139.881235,13725.84123,76532.46724,3,572,0
6759298,0,5028.290168,792.2720501,79227.20501,2,1126,0
3959018,1,3771.560275,9227.273111,78732.534,5,561,0
6143069,1,4181.83081,6465.481969,65978.57573,7,1352,0
7579268,0,2377.626119,473.9492656,47394.92656,6,1896,0
8175489,1,2009.800876,2930.589277,31270.28311,5,1316,0
2654272,0,3096.526336,5147.968076,60729.18336,4,761,0
9131776,2,5010.466015,9603.350654,80456.79724,6,922,0
2491776,1,5866.703805,8163.463303,92665.1418,6,476,0
1196899,0,3061.093329,2554.024774,46429.08555,5,93,0
1404678,3,4455.234024,10298.28888,63590.36483,4,943,0
2809357,1,4037.395841,11974.92449,74137.65229,4,955,0
8859158,5,2121.832986,12028.5482,42217.46357,3,193,1
2870944,5,5920.088371,27072.21436,86781.92774,4,1607,1
7241548,0,4449.268314,9246.065702,89249.7275,4,1603,0
4766448,0,6112.25063,2848.819813,83621.94598,2,1759,0
1359518,2,2738.567599,8658.530943,56134.74638,5,1113,0
4997250,1,5256.59378,7922.50755,87448.53845,6,319,0
1254630,0,4128.720849,612.0871972,61208.71972,3,874,0
5285567,0,4606.656545,5487.266678,61024.19674,4,1404,0
6028068,0,3235.839149,3113.862691,71466.79006,6,1655,0
5692279,1,3422.351784,5798.294387,68896.92865,6,1415,0
3542809,0,2528.174799,2265.430844,42295.52327,5,988,0
7899129,1,5485.843693,9819.734342,72776.80765,3,317,0
6370536,1,4310.659132,8493.86707,75434.81046,6,675,0
3293065,0,3585.838879,4380.870594,66864.54125,5,1280,0
4911437,0,3309.269194,3043.022274,47491.62327,4,768,0
1976554,1,2679.855404,6167.167076,55297.8711,5,264,0
9309812,5,4671.814888,15355.88447,54367.11999,4,999,1
7777448,0,4978.273749,1297.966632,72420.63132,4,1825,0
3590280,5,4468.582881,16736.58102,62532.00363,4,426,1
7074264,0,2308.706064,3594.416332,50888.40457,5,110,0
7112307,0,1875.755116,1291.026417,36165.86465,3,376,0
6487089,0,3020.333001,809.9344758,61305.5483,4,482,0
1486488,0,2949.610003,3440.62155,50162.04021,6,15,0
8906720,0,1826.145125,1002.78433,32718.42652,6,1033,0
9602743,1,4507.804585,10033.05041,73876.45504,3,1829,0
9767279,1,3332.578951,6699.124226,57279.99654,6,689,0
9826816,0,4402.463965,6669.115288,64263.05197,3,163,0
9359415,0,5579.071288,1236.455039,123645.5039,5,437,0
7651670,2,3058.099408,6725.908091,51499.71772,5,335,0
1511891,0,3918.513953,5022.254285,59342.67353,3,1236,0
5186911,0,5214.343325,7062.745944,108918.4813,4,1420,0
3206332,4,5772.302578,22729.12042,82036.95441,1,1330,1
2979940,5,5832.266225,23957.73284,79526.46134,4,1085,1
8475553,2,3925.745181,9213.915073,55734.64221,2,554,0
8312646,0,3139.888147,2617.442721,67960.63511,4,572,0
5698610,0,2988.533761,4676.742955,50212.96728,3,912,0
7627186,2,4412.303085,15651.01413,98418.75881,6,252,0
2164297,3,4619.545755,14906.45227,75916.02546,3,1719,1
2997586,3,5690.526846,21406.47099,95268.84282,3,323,1
8744285,5,4508.015559,14112.27788,60126.20873,7,256,1
5060937,1,2221.867147,4866.872092,45356.72074,6,1505,0
5919665,0,4792.970323,1415.498196,71575.44305,4,1052,0
5165189,1,4049.444875,8710.226829,78905.08906,7,1394,0
2819434,0,4099.763634,6680.570657,106434.0102,4,805,0
8437694,5,5072.574662,23510.93461,77493.19072,4,895,1
7824721,0,1712.912777,1209.698471,29131.6273,4,794,0
7154601,0,4871.572756,8324.362869,80024.26889,3,1241,0
4178735,0,3244.889447,4380.198296,61236.07871,4,100,0
6788507,1,4240.630137,7084.807506,61016.9117,6,1209,0
9579281,1,2213.954171,4863.80483,36149.63165,5,1839,0
6848446,1,1997.604221,2826.221232,36535.1784,6,614,0
5448440,1,6965.197595,10626.59866,89614.7091,5,859,0
3434230,2,5776.644534,12176.59025,92279.76366,7,1430,0
5705265,3,2242.870806,6091.120422,35006.80151,5,274,0
4345400,3,4295.14432,14628.0024,73316.1472,6,790,0
6501429,1,2950.430976,3853.719637,45301.19086,6,1324,0
1410960,0,4093.750561,6426.636196,73927.63293,3,338,0
2711497,0,4593.194485,5239.911771,87683.36154,6,1393,0
8082469,0,3030.09735,2141.206987,65828.0874,5,364,0
4426497,5,4664.365881,14413.32491,56995.77402,4,1313,1
4896983,2,3502.539123,7348.498275,67077.09031,7,319,0
5895086,0,2540.831782,3533.193578,47677.01097,6,1845,0
4944144,1,4848.555171,5970.712811,66670.22857,5,1370,0
7827744,0,3592.338471,2420.058921,57443.59731,6,1023,0
3208206,1,4594.281909,9795.781652,79445.90502,5,1857,0
7825908,0,6587.394629,7259.483132,82031.74728,4,704,0
2884845,2,2094.228623,5862.219231,33621.69827,5,1540,0
4335363,1,6152.209367,8421.416562,95990.01801,5,1681,0
6290396,1,3339.240206,5591.760841,71384.31337,6,1516,0
8973804,5,5805.394059,28826.35226,84077.12446,6,1103,1
3092976,2,5398.953681,16308.33005,88723.91288,3,218,0
6286491,0,6930.915987,2550.165031,81593.00998,2,1730,0
1577879,3,4791.038616,16063.39346,79805.34706,2,567,1
1678838,1,2692.335694,6697.162007,54064.49894,7,427,0
7907565,1,2363.265491,5680.608531,55338.41911,5,759,0
7470630,0,5721.836308,8185.505902,110852.1685,5,1318,0
4388224,1,4079.850353,4133.20063,51981.98545,6,1562,0
6606794,3,5170.755778,15277.65242,81148.05602,4,1130,0
4422119,4,3458.879843,13861.53205,71716.47472,8,1046,0
3495209,0,1421.030658,1834.619953,27907.95134,3,276,0
4881864,0,5117.118539,8156.461092,87798.85766,4,571,0
3806726,0,6852.887605,8754.876062,88322.34534,3,1541,0
8335402,5,5390.487624,24713.05013,87191.32226,4,307,1
4705029,1,1964.556935,4657.518416,44751.78802,6,1751,0
3887531,0,3843.585157,5004.865503,81585.37202,3,256,0
5825379,0,2726.644775,2000.302845,48890.3764,4,1407,0
7822325,0,3341.178225,4507.727751,54569.24289,3,203,0
3462991,0,5632.121803,9171.725255,89994.66801,4,480,0
9455902,0,7489.091252,6516.440981,93822.11528,4,385,0
5171808,0,2587.029313,4131.668627,63236.22111,7,920,0
6947813,1,3589.952551,6111.239205,77683.65707,7,817,0
9615179,1,2712.140466,4450.425517,54992.35352,5,627,0
4885129,0,3306.920679,4769.024048,61726.21834,5,637,0
2798374,0,5103.665974,5885.113519,70040.90888,3,1417,0
7730106,0,4116.728085,3912.155588,67481.65685,5,12,0
1059585,0,4123.541798,2833.932398,57044.99195,7,376,0
5121075,0,2244.18792,2902.974911,29956.7403,4,996,0
9819916,1,4286.080423,6815.484437,71793.50993,5,743,0
4729845,0,5890.873353,8301.656582,99622.17009,4,1146,0
7156839,0,4180.606202,5003.899639,71683.14544,6,588,0
5727547,0,5832.434914,8568.024237,96978.98742,4,1469,0
2932113,0,4392.550901,2947.641352,66911.88504,4,1375,0
3859500,1,2306.117578,3744.596379,43250.65931,6,417,0
5711789,4,5332.36112,15825.01233,72942.23101,2,933,1
1938251,1,7619.839239,8383.84798,92569.06808,4,802,0
4734020,2,2775.912227,9594.415397,54855.72758,3,1854,0
4733667,5,2340.06117,13099.50935,46440.39383,2,1148,1
8514201,5,4388.621862,18314.80538,66972.91648,3,1553,1
2114711,0,3261.136086,5108.417478,61221.33623,4,78,0
8584234,3,2386.91116,8930.854907,54004.0978,6,443,0
4693972,0,3956.154042,1110.809204,52877.89654,5,1718,0
6862155,0,5418.170029,4575.661245,77463.35578,6,558,0
6012402,0,5156.22393,5498.313957,78189.16432,3,1682,0
3698048,0,5665.977927,3091.862059,78281.04495,5,621,0
9376399,0,2428.203971,3094.599556,59314.81184,6,894,0
3020180,0,4979.959778,4086.031523,80363.61009,5,1736,0
1326000,1,4619.173722,5187.412304,88772.78627,8,612,0
7751116,0,4740.622856,5948.782157,77859.31598,4,1688,0
6593125,0,9653.723084,11418.6116,120749.6254,2,1792,0
9014843,3,2708.901194,10299.55627,55337.40638,7,1838,0
5119616,0,5420.530788,7081.865049,72747.23726,3,982,0
1151568,5,2307.962788,12329.90417,37822.42434,1,357,1
1182350,0,5275.232193,4217.50803,75166.60972,5,1724,0
4899326,0,3792.071493,3266.935489,68043.64475,4,659,0
3245933,0,3475.050977,4918.029486,65916.99082,3,786,0
9299620,3,5090.707964,14973.21465,77414.53794,7,671,0
2066367,0,4418.992002,4875.815382,76283.57631,1,1694,0
8927318,4,7920.651125,30528.42761,106744.5943,2,903,1
2951147,4,3923.931777,20105.59469,88501.60428,8,1325,0
2074617,1,3975.391078,7888.708304,66092.11362,5,288,0
3471131,1,3251.535255,9097.068925,73374.7032,8,1056,0
2297268,4,3018.547612,16253.22268,72261.89217,6,1768,1
4611756,1,3879.934454,8079.401113,68125.49208,6,1897,0
3974133,1,3023.097843,5720.626665,62405.44445,5,1498,0
5761354,2,5910.111513,12178.09194,92611.25799,6,715,0
5833601,0,2764.076687,571.7778504,57177.78504,4,863,0
1008909,0,4691.107056,1745.300224,97470.15128,6,775,0
2123849,5,2986.728889,14959.55631,48043.25448,4,1762,1
2456824,0,3512.364697,722.591768,55469.98979,5,913,0
2752517,0,3096.574327,3500.310501,58478.87425,5,1897,0
1842097,0,3574.890175,3890.557591,54640.64787,4,195,0
3831714,0,6065.616733,4673.789485,91887.08788,3,1754,0
5947060,1,3432.14462,7834.019675,69875.646,6,918,0
3780030,3,6328.628489,15963.44606,95215.94432,5,529,0
3961673,5,4682.561454,19147.25447,63515.42065,3,298,1
5225996,4,6870.017338,21581.63013,81685.69487,3,1248,1
5935579,0,3347.176649,3416.45665,54168.11343,4,1145,0
3978703,5,2353.687903,11895.465,42515.95611,3,612,1
2996409,2,2354.897296,5999.819984,44992.5813,9,1417,0
4684429,0,3674.552249,4085.922809,57557.5882,5,439,0
1218064,1,2774.873777,5947.625244,70717.16271,6,591,0
5433139,5,5143.597478,29144.52611,101067.9726,4,4,1
9472301,0,3154.257707,3386.76617,49649.40978,2,915,0
4581408,1,3795.419833,7627.235343,55330.71395,5,1817,0
1974772,1,4361.064571,8688.500094,76399.2319,6,1853,0
7363722,2,3137.853489,10299.72763,60829.35197,3,1400,0
2141728,1,5045.782007,6766.997779,75339.36683,6,971,0
2742757,3,7035.917476,19391.62184,106704.1792,6,1731,0
2318921,1,4760.773445,7922.567303,78344.28048,5,1827,0
8952990,4,2095.793835,8447.78254,29768.70946,3,688,1
9831487,0,5111.966737,4716.24743,109892.7625,7,504,0
6126749,4,6068.521841,21051.18998,81424.68287,3,979,1
6558941,5,4395.230675,22190.89858,78788.52052,4,216,1
6809121,3,3300.850516,10521.29378,52340.69752,4,1173,0
6492608,1,6271.287843,9618.637018,95020.45881,5,452,0
5896921,5,3712.930286,18775.52882,62711.06685,4,1593,1
9880282,0,3112.303799,6165.533553,57582.08256,3,105,0
7598189,0,4086.919816,6117.826991,68257.75631,3,1730,0
1795948,0,3422.293439,483.9921607,48399.21607,3,1868,0
9770507,0,5569.977568,5148.833558,94631.3467,6,1228,0
4632946,0,5336.400315,1459.848953,89742.87373,5,1817,0
2836118,1,2970.576238,5034.456358,50698.8316,6,767,0
8816409,5,3865.490288,24067.53714,75243.26667,2,1722,1
6607642,0,2410.276306,2334.847967,32442.64047,4,498,0
6063135,5,3386.366239,16001.50958,59096.66639,5,1253,1
4780751,0,3174.465343,600.7746236,60077.46236,3,925,0
2119353,0,2670.757639,5231.680337,60938.61573,3,966,0
4455565,0,3456.82141,8025.132485,78348.8779,4,1200,0
4937295,0,4504.750582,6598.146537,76473.84821,5,930,0
9381189,1,5383.447913,9796.412682,84062.47981,5,1863,0
3765437,1,4452.41422,6422.072535,103762.1726,7,11,0
2343049,0,3875.97094,3853.300047,74706.16599,3,1263,0
4847751,5,5655.316621,21757.68546,68111.81567,5,1682,1
9973620,5,2339.86487,14823.10563,42003.01513,5,1403,1
5339829,0,3133.909993,3137.966349,53807.86808,4,598,0
4412125,1,3300.675305,7578.894561,70648.88627,5,173,0
